# Wavelength_[A] S/N_Aperture S_Aperture_[e] N_Aperture_[e] SKY_Aperture_[e] S/N_Aperture_Coadd S_Aperture_Coadd_[e] N_Aperture_Coadd_[e] SKY_Aperture_Coadd_[e]
6380.000 0.81 6.99 8.64 18.18 1.40 20.96 14.97 54.55
6380.500 0.81 6.99 8.64 18.18 1.40 20.96 14.97 54.54
6381.000 0.81 6.98 8.64 18.18 1.40 20.95 14.97 54.53
6381.500 0.81 6.98 8.64 18.18 1.40 20.95 14.97 54.53
6382.000 0.81 6.98 8.64 18.17 1.40 20.94 14.97 54.52
6382.500 0.81 6.98 8.64 18.17 1.40 20.93 14.96 54.51
6383.000 0.81 6.97 8.64 18.17 1.40 20.92 14.96 54.50
6383.500 0.81 6.97 8.64 18.16 1.40 20.91 14.96 54.49
6384.000 0.81 6.97 8.64 18.16 1.40 20.90 14.96 54.48
6384.500 0.81 6.96 8.64 18.16 1.40 20.89 14.96 54.47
6385.000 0.81 6.96 8.64 18.16 1.40 20.88 14.96 54.47
6385.500 0.81 6.96 8.64 18.16 1.40 20.88 14.96 54.47
6386.000 0.81 6.96 8.64 18.15 1.40 20.87 14.96 54.46
6386.500 0.81 6.96 8.64 18.15 1.39 20.87 14.96 54.46
6387.000 0.81 6.95 8.64 18.15 1.39 20.86 14.96 54.46
6387.500 0.80 6.95 8.64 18.15 1.39 20.86 14.96 54.45
6388.000 0.80 6.95 8.64 18.15 1.39 20.85 14.96 54.44
6388.500 0.80 6.95 8.64 18.15 1.39 20.85 14.96 54.44
6389.000 0.80 6.95 8.64 18.14 1.39 20.84 14.96 54.43
6389.500 0.80 6.95 8.64 18.14 1.39 20.84 14.96 54.42
6390.000 0.80 6.94 8.64 18.14 1.39 20.83 14.96 54.42
6390.500 0.80 6.94 8.64 18.14 1.39 20.83 14.96 54.41
6391.000 0.80 6.95 8.64 18.13 1.39 20.84 14.96 54.40
6391.500 0.80 6.95 8.64 18.13 1.39 20.84 14.96 54.39
6392.000 0.80 6.95 8.64 18.13 1.39 20.85 14.96 54.38
6392.500 0.80 6.95 8.64 18.12 1.39 20.85 14.96 54.37
6393.000 0.81 6.95 8.64 18.12 1.39 20.86 14.96 54.36
6393.500 0.81 6.96 8.64 18.12 1.40 20.87 14.96 54.35
6394.000 0.81 6.96 8.64 18.11 1.40 20.87 14.96 54.33
6394.500 0.81 6.96 8.64 18.10 1.40 20.88 14.96 54.31
6395.000 0.81 6.96 8.63 18.10 1.40 20.88 14.96 54.30
6395.500 0.81 6.96 8.63 18.09 1.40 20.89 14.96 54.28
6396.000 0.81 6.96 8.63 18.09 1.40 20.89 14.96 54.26
6396.500 0.81 6.97 8.63 18.08 1.40 20.90 14.95 54.25
6397.000 0.81 6.97 8.63 18.08 1.40 20.91 14.95 54.23
6397.500 0.81 6.97 8.63 18.07 1.40 20.91 14.95 54.22
6398.000 0.81 6.97 8.63 18.07 1.40 20.92 14.95 54.20
6398.500 0.81 6.98 8.63 18.06 1.40 20.93 14.95 54.18
6399.000 0.81 6.98 8.63 18.05 1.40 20.93 14.95 54.16
6399.500 0.81 6.98 8.63 18.05 1.40 20.94 14.95 54.15
6400.000 0.81 6.98 8.63 18.04 1.40 20.94 14.95 54.13
6400.500 0.81 6.98 8.63 18.04 1.40 20.94 14.95 54.11
6401.000 0.81 6.98 8.63 18.03 1.40 20.93 14.95 54.10
6401.500 0.81 6.98 8.63 18.03 1.40 20.93 14.95 54.08
6402.000 0.81 6.97 8.63 18.02 1.40 20.92 14.95 54.06
6402.500 0.81 6.97 8.63 18.02 1.40 20.92 14.95 54.05
6403.000 0.81 6.97 8.63 18.01 1.40 20.91 14.95 54.03
6403.500 0.81 6.97 8.63 18.01 1.40 20.91 14.95 54.02
6404.000 0.81 6.97 8.63 18.00 1.40 20.90 14.95 54.00
6404.500 0.81 6.97 8.63 17.99 1.40 20.90 14.95 53.98
6405.000 0.81 6.96 8.63 17.99 1.40 20.89 14.95 53.97
6405.500 0.81 6.96 8.63 17.98 1.40 20.88 14.94 53.95
6406.000 0.81 6.96 8.63 17.98 1.40 20.87 14.94 53.93
6406.500 0.81 6.95 8.63 17.97 1.40 20.86 14.94 53.91
6407.000 0.81 6.95 8.63 17.97 1.40 20.85 14.94 53.90
6407.500 0.81 6.95 8.63 17.96 1.39 20.84 14.94 53.88
6408.000 0.81 6.94 8.63 17.96 1.39 20.83 14.94 53.87
6408.500 0.80 6.94 8.63 17.95 1.39 20.82 14.94 53.85
6409.000 0.80 6.94 8.62 17.95 1.39 20.81 14.94 53.84
6409.500 0.80 6.93 8.62 17.94 1.39 20.80 14.94 53.82
6410.000 0.80 6.93 8.62 17.93 1.39 20.80 14.94 53.80
6410.500 0.80 6.93 8.62 17.93 1.39 20.79 14.94 53.78
6411.000 0.80 6.93 8.62 17.92 1.39 20.79 14.93 53.77
6411.500 0.80 6.93 8.62 17.92 1.39 20.78 14.93 53.75
6412.000 0.80 6.93 8.62 17.91 1.39 20.78 14.93 53.74
6412.500 0.80 6.93 8.62 17.91 1.39 20.78 14.93 53.74
6413.000 0.80 6.93 8.62 17.91 1.39 20.78 14.93 53.73
6413.500 0.80 6.92 8.62 17.91 1.39 20.77 14.93 53.73
6414.000 0.80 6.92 8.62 17.91 1.39 20.77 14.93 53.72
6414.500 0.80 6.92 8.62 17.91 1.39 20.77 14.93 53.72
6415.000 0.80 6.92 8.62 17.90 1.39 20.77 14.93 53.71
6415.500 0.80 6.92 8.62 17.90 1.39 20.76 14.93 53.71
6416.000 0.80 6.92 8.62 17.90 1.39 20.76 14.93 53.71
6416.500 0.80 6.92 8.62 17.90 1.39 20.75 14.93 53.71
6417.000 0.80 6.92 8.62 17.90 1.39 20.75 14.93 53.70
6417.500 0.80 6.92 8.62 17.90 1.39 20.75 14.93 53.70
6418.000 0.80 6.91 8.62 17.90 1.39 20.74 14.93 53.70
6418.500 0.80 6.91 8.62 17.90 1.39 20.74 14.93 53.69
6419.000 0.80 6.91 8.62 17.90 1.39 20.73 14.93 53.69
6419.500 0.80 6.91 8.62 17.89 1.39 20.73 14.93 53.68
6420.000 0.80 6.91 8.62 17.89 1.39 20.73 14.93 53.68
6420.500 0.80 6.91 8.62 17.89 1.39 20.74 14.93 53.68
6421.000 0.80 6.91 8.62 17.89 1.39 20.74 14.93 53.68
6421.500 0.80 6.92 8.62 17.89 1.39 20.75 14.93 53.68
6422.000 0.80 6.92 8.62 17.90 1.39 20.76 14.93 53.69
6422.500 0.80 6.92 8.62 17.90 1.39 20.77 14.93 53.69
6423.000 0.80 6.93 8.62 17.90 1.39 20.78 14.93 53.69
6423.500 0.80 6.93 8.62 17.90 1.39 20.79 14.93 53.69
6424.000 0.80 6.93 8.62 17.90 1.39 20.79 14.93 53.70
6424.500 0.80 6.93 8.62 17.90 1.39 20.80 14.93 53.70
6425.000 0.80 6.94 8.62 17.90 1.39 20.81 14.93 53.71
6425.500 0.80 6.94 8.62 17.90 1.39 20.81 14.93 53.71
6426.000 0.80 6.94 8.62 17.90 1.39 20.81 14.93 53.71
6426.500 0.80 6.94 8.62 17.91 1.39 20.81 14.93 53.72
6427.000 0.80 6.93 8.62 17.91 1.39 20.80 14.93 53.72
6427.500 0.80 6.93 8.62 17.91 1.39 20.80 14.93 53.72
6428.000 0.80 6.93 8.62 17.91 1.39 20.80 14.93 53.72
6428.500 0.80 6.93 8.62 17.91 1.39 20.80 14.93 53.72
6429.000 0.80 6.93 8.62 17.91 1.39 20.79 14.93 53.73
6429.500 0.80 6.93 8.62 17.91 1.39 20.79 14.93 53.73
6430.000 0.80 6.93 8.62 17.91 1.39 20.79 14.93 53.74
6430.500 0.80 6.93 8.62 17.91 1.39 20.80 14.93 53.74
6431.000 0.80 6.93 8.62 17.92 1.39 20.80 14.93 53.75
6431.500 0.80 6.93 8.62 17.92 1.39 20.80 14.93 53.75
6432.000 0.80 6.93 8.62 17.92 1.39 20.80 14.93 53.75
6432.500 0.80 6.94 8.62 17.92 1.39 20.81 14.94 53.75
6433.000 0.80 6.94 8.62 17.92 1.39 20.81 14.93 53.75
6433.500 0.80 6.94 8.62 17.91 1.39 20.81 14.93 53.74
6434.000 0.80 6.93 8.62 17.91 1.39 20.80 14.93 53.72
6434.500 0.80 6.93 8.62 17.91 1.39 20.80 14.93 53.72
6435.000 0.80 6.93 8.62 17.91 1.39 20.80 14.93 53.72
6435.500 0.80 6.94 8.62 17.91 1.39 20.81 14.93 53.73
6436.000 0.80 6.94 8.62 17.92 1.39 20.82 14.94 53.75
6436.500 0.81 6.94 8.62 17.92 1.39 20.83 14.94 53.76
6437.000 0.81 6.95 8.62 17.92 1.40 20.84 14.94 53.77
6437.500 0.81 6.95 8.62 17.92 1.40 20.84 14.94 53.77
6438.000 0.81 6.95 8.62 17.93 1.40 20.85 14.94 53.78
6438.500 0.81 6.95 8.62 17.93 1.40 20.86 14.94 53.78
6439.000 0.81 6.95 8.62 17.93 1.40 20.86 14.94 53.79
6439.500 0.81 6.95 8.62 17.93 1.40 20.86 14.94 53.79
6440.000 0.81 6.95 8.62 17.93 1.40 20.85 14.94 53.79
6440.500 0.81 6.95 8.62 17.93 1.40 20.85 14.94 53.79
6441.000 0.81 6.94 8.62 17.93 1.39 20.83 14.94 53.79
6441.500 0.80 6.94 8.62 17.93 1.39 20.82 14.94 53.79
6442.000 0.80 6.93 8.62 17.93 1.39 20.80 14.94 53.80
6442.500 0.80 6.93 8.62 17.93 1.39 20.79 14.94 53.80
6443.000 0.80 6.92 8.62 17.93 1.39 20.77 14.94 53.80
6443.500 0.80 6.92 8.62 17.94 1.39 20.75 14.94 53.81
6444.000 0.80 6.91 8.62 17.93 1.39 20.73 14.93 53.80
6444.500 0.80 6.91 8.62 17.93 1.39 20.72 14.93 53.80
6445.000 0.80 6.90 8.62 17.93 1.39 20.70 14.93 53.79
6445.500 0.80 6.89 8.62 17.93 1.39 20.68 14.93 53.79
6446.000 0.80 6.89 8.62 17.93 1.38 20.67 14.93 53.79
6446.500 0.80 6.89 8.62 17.93 1.38 20.66 14.93 53.79
6447.000 0.80 6.88 8.62 17.93 1.38 20.65 14.93 53.80
6447.500 0.80 6.88 8.62 17.94 1.38 20.65 14.93 53.81
6448.000 0.80 6.88 8.62 17.94 1.38 20.64 14.93 53.83
6448.500 0.80 6.88 8.62 17.94 1.38 20.63 14.93 53.83
6449.000 0.80 6.87 8.62 17.94 1.38 20.62 14.93 53.83
6449.500 0.80 6.87 8.62 17.95 1.38 20.61 14.93 53.84
6450.000 0.80 6.87 8.62 17.95 1.38 20.60 14.93 53.84
6450.500 0.80 6.86 8.62 17.95 1.38 20.59 14.93 53.85
6451.000 0.80 6.86 8.62 17.96 1.38 20.58 14.93 53.89
6451.500 0.79 6.85 8.62 18.02 1.38 20.56 14.94 54.07
6452.000 0.79 6.85 8.63 18.20 1.37 20.55 14.96 54.60
6452.500 0.79 6.85 8.65 18.54 1.37 20.54 14.99 55.62
6453.000 0.79 6.84 8.68 19.07 1.36 20.53 15.04 57.21
6453.500 0.79 6.84 8.70 19.39 1.36 20.52 15.07 58.17
6454.000 0.79 6.84 8.70 19.29 1.36 20.51 15.06 57.87
6454.500 0.79 6.83 8.67 18.89 1.36 20.49 15.02 56.67
6455.000 0.79 6.83 8.64 18.39 1.37 20.49 14.97 55.17
6455.500 0.79 6.83 8.63 18.09 1.37 20.48 14.94 54.26
6456.000 0.79 6.83 8.62 17.98 1.37 20.48 14.93 53.93
6456.500 0.79 6.83 8.62 17.94 1.37 20.48 14.93 53.81
6457.000 0.79 6.83 8.62 17.93 1.37 20.48 14.93 53.78
6457.500 0.79 6.83 8.62 17.92 1.37 20.48 14.92 53.77
6458.000 0.79 6.83 8.62 17.92 1.37 20.48 14.92 53.76
6458.500 0.79 6.83 8.62 17.92 1.37 20.48 14.92 53.75
6459.000 0.79 6.82 8.62 17.91 1.37 20.47 14.92 53.73
6459.500 0.79 6.82 8.62 17.90 1.37 20.46 14.92 53.70
6460.000 0.79 6.82 8.61 17.89 1.37 20.45 14.92 53.67
6460.500 0.79 6.82 8.61 17.88 1.37 20.45 14.92 53.64
6461.000 0.79 6.82 8.61 17.88 1.37 20.45 14.92 53.64
6461.500 0.79 6.82 8.61 17.88 1.37 20.47 14.92 53.65
6462.000 0.79 6.83 8.61 17.89 1.37 20.48 14.92 53.66
6462.500 0.79 6.83 8.62 17.89 1.37 20.49 14.92 53.67
6463.000 0.79 6.83 8.62 17.90 1.37 20.50 14.92 53.71
6463.500 0.79 6.83 8.62 17.98 1.37 20.50 14.93 53.95
6464.000 0.79 6.83 8.63 18.22 1.37 20.50 14.96 54.67
6464.500 0.79 6.83 8.66 18.68 1.37 20.50 15.00 56.03
6465.000 0.79 6.83 8.70 19.35 1.36 20.49 15.07 58.05
6465.500 0.78 6.83 8.72 19.74 1.36 20.48 15.11 59.23
6466.000 0.78 6.83 8.71 19.58 1.36 20.48 15.09 58.73
6466.500 0.79 6.83 8.69 19.11 1.36 20.48 15.04 57.34
6467.000 0.79 6.83 8.66 18.66 1.37 20.48 15.00 55.99
6467.500 0.79 6.83 8.66 18.68 1.37 20.49 15.00 56.05
6468.000 0.79 6.83 8.69 19.25 1.36 20.48 15.06 57.76
6468.500 0.78 6.82 8.72 19.74 1.36 20.47 15.11 59.22
6469.000 0.78 6.82 8.74 20.02 1.35 20.46 15.13 60.07
6469.500 0.78 6.82 8.77 20.52 1.35 20.45 15.18 61.57
6470.000 0.76 6.82 8.92 23.21 1.32 20.45 15.45 69.63
6470.500 0.72 6.82 9.51 34.13 1.24 20.45 16.47 102.38
6471.000 0.65 6.81 10.42 52.21 1.13 20.44 18.04 156.63
6471.500 0.60 6.81 11.25 70.36 1.05 20.43 19.49 211.07
6472.000 0.58 6.81 11.67 79.86 1.01 20.42 20.21 239.59
6472.500 0.61 6.80 11.12 67.34 1.06 20.41 19.26 202.02
6473.000 0.67 6.80 10.16 46.91 1.16 20.39 17.60 140.73
6473.500 0.73 6.79 9.34 30.88 1.26 20.37 16.17 92.63
6474.000 0.77 6.78 8.83 21.64 1.33 20.35 15.29 64.92
6474.500 0.78 6.78 8.65 18.46 1.36 20.33 14.97 55.38
6475.000 0.79 6.77 8.61 17.94 1.36 20.31 14.92 53.83
6475.500 0.78 6.75 8.60 17.78 1.36 20.25 14.90 53.35
6476.000 0.78 6.71 8.60 17.69 1.35 20.14 14.89 53.06
6476.500 0.78 6.66 8.59 17.57 1.34 19.98 14.87 52.72
6477.000 0.77 6.60 8.58 17.45 1.33 19.81 14.85 52.34
6477.500 0.77 6.59 8.57 17.41 1.33 19.76 14.85 52.23
6478.000 0.77 6.61 8.58 17.47 1.34 19.84 14.86 52.42
6478.500 0.78 6.66 8.59 17.58 1.34 19.99 14.87 52.74
6479.000 0.78 6.71 8.60 17.68 1.35 20.13 14.89 53.05
6479.500 0.78 6.74 8.60 17.75 1.36 20.22 14.90 53.24
6480.000 0.78 6.75 8.60 17.77 1.36 20.24 14.90 53.30
6480.500 0.78 6.75 8.60 17.77 1.36 20.25 14.90 53.31
6481.000 0.78 6.75 8.60 17.76 1.36 20.25 14.90 53.29
6481.500 0.78 6.75 8.60 17.76 1.36 20.25 14.90 53.27
6482.000 0.78 6.75 8.60 17.75 1.36 20.25 14.90 53.25
6482.500 0.78 6.75 8.60 17.75 1.36 20.26 14.90 53.25
6483.000 0.79 6.76 8.60 17.75 1.36 20.27 14.90 53.25
6483.500 0.79 6.76 8.60 17.75 1.36 20.27 14.90 53.25
6484.000 0.79 6.76 8.60 17.74 1.36 20.27 14.90 53.22
6484.500 0.78 6.75 8.60 17.72 1.36 20.25 14.90 53.17
6485.000 0.78 6.74 8.60 17.70 1.36 20.21 14.89 53.09
6485.500 0.78 6.73 8.60 17.67 1.36 20.18 14.89 53.01
6486.000 0.78 6.72 8.60 17.66 1.35 20.16 14.89 52.98
6486.500 0.78 6.72 8.60 17.66 1.35 20.15 14.89 52.99
6487.000 0.78 6.72 8.60 17.68 1.35 20.17 14.89 53.05
6487.500 0.78 6.73 8.60 17.70 1.36 20.19 14.89 53.10
6488.000 0.78 6.73 8.60 17.71 1.36 20.19 14.89 53.12
6488.500 0.78 6.73 8.60 17.71 1.36 20.18 14.89 53.13
6489.000 0.78 6.72 8.60 17.71 1.35 20.17 14.89 53.12
6489.500 0.78 6.72 8.60 17.70 1.35 20.15 14.89 53.10
6490.000 0.78 6.71 8.60 17.69 1.35 20.14 14.89 53.08
6490.500 0.78 6.71 8.60 17.69 1.35 20.12 14.89 53.06
6491.000 0.78 6.70 8.60 17.68 1.35 20.10 14.89 53.04
6491.500 0.78 6.69 8.59 17.68 1.35 20.08 14.89 53.03
6492.000 0.78 6.69 8.59 17.67 1.35 20.07 14.89 53.02
6492.500 0.78 6.68 8.59 17.67 1.35 20.05 14.88 53.02
6493.000 0.78 6.67 8.59 17.68 1.35 20.02 14.89 53.04
6493.500 0.78 6.67 8.60 17.72 1.34 20.00 14.89 53.17
6494.000 0.77 6.66 8.60 17.84 1.34 19.98 14.90 53.53
6494.500 0.77 6.65 8.63 18.27 1.34 19.96 14.94 54.80
6495.000 0.77 6.66 8.67 18.95 1.33 19.97 15.01 56.85
6495.500 0.77 6.66 8.70 19.56 1.33 19.99 15.07 58.69
6496.000 0.77 6.67 8.72 19.80 1.33 20.01 15.10 59.41
6496.500 0.77 6.67 8.69 19.37 1.33 20.02 15.05 58.12
6497.000 0.77 6.67 8.65 18.62 1.34 20.02 14.98 55.86
6497.500 0.77 6.68 8.62 18.10 1.34 20.03 14.93 54.31
6498.000 0.78 6.68 8.60 17.82 1.35 20.04 14.90 53.47
6498.500 0.78 6.69 8.60 17.74 1.35 20.07 14.89 53.23
6499.000 0.78 6.70 8.60 17.74 1.35 20.11 14.89 53.23
6499.500 0.78 6.71 8.60 17.76 1.35 20.13 14.90 53.27
6500.000 0.78 6.72 8.60 17.76 1.35 20.15 14.90 53.29
6500.500 0.78 6.72 8.60 17.77 1.35 20.16 14.90 53.31
6501.000 0.78 6.72 8.60 17.78 1.35 20.17 14.90 53.33
6501.500 0.78 6.73 8.60 17.78 1.35 20.18 14.90 53.34
6502.000 0.78 6.73 8.60 17.79 1.35 20.19 14.90 53.36
6502.500 0.78 6.73 8.60 17.79 1.35 20.19 14.90 53.37
6503.000 0.78 6.73 8.60 17.79 1.36 20.20 14.90 53.38
6503.500 0.78 6.73 8.60 17.80 1.36 20.20 14.90 53.39
6504.000 0.78 6.73 8.60 17.79 1.36 20.19 14.90 53.38
6504.500 0.78 6.73 8.60 17.79 1.35 20.18 14.90 53.37
6505.000 0.78 6.72 8.60 17.78 1.35 20.16 14.90 53.35
6505.500 0.78 6.71 8.60 17.78 1.35 20.14 14.90 53.34
6506.000 0.78 6.71 8.60 17.78 1.35 20.13 14.90 53.35
6506.500 0.78 6.71 8.60 17.80 1.35 20.13 14.90 53.39
6507.000 0.78 6.71 8.60 17.81 1.35 20.13 14.90 53.44
6507.500 0.78 6.71 8.60 17.83 1.35 20.12 14.90 53.49
6508.000 0.78 6.70 8.60 17.84 1.35 20.11 14.90 53.51
6508.500 0.78 6.70 8.60 17.84 1.35 20.09 14.90 53.52
6509.000 0.78 6.68 8.60 17.83 1.35 20.05 14.90 53.49
6509.500 0.78 6.67 8.60 17.81 1.34 20.01 14.90 53.44
6510.000 0.77 6.65 8.60 17.80 1.34 19.96 14.89 53.40
6510.500 0.77 6.64 8.60 17.80 1.34 19.93 14.89 53.39
6511.000 0.77 6.64 8.60 17.82 1.34 19.93 14.90 53.45
6511.500 0.77 6.64 8.60 17.84 1.34 19.93 14.90 53.53
6512.000 0.77 6.64 8.60 17.86 1.34 19.93 14.90 53.58
6512.500 0.77 6.64 8.60 17.87 1.34 19.92 14.90 53.61
6513.000 0.77 6.63 8.60 17.87 1.34 19.89 14.90 53.61
6513.500 0.77 6.62 8.60 17.86 1.33 19.86 14.90 53.59
6514.000 0.77 6.61 8.60 17.86 1.33 19.83 14.90 53.57
6514.500 0.77 6.60 8.60 17.85 1.33 19.79 14.89 53.54
6515.000 0.77 6.59 8.60 17.84 1.33 19.76 14.89 53.51
6515.500 0.77 6.58 8.60 17.83 1.33 19.73 14.89 53.48
6516.000 0.76 6.57 8.60 17.82 1.32 19.71 14.89 53.46
6516.500 0.76 6.57 8.60 17.82 1.32 19.70 14.89 53.47
6517.000 0.76 6.57 8.60 17.83 1.32 19.70 14.89 53.49
6517.500 0.76 6.57 8.60 17.84 1.32 19.70 14.89 53.51
6518.000 0.76 6.56 8.60 17.83 1.32 19.68 14.89 53.50
6518.500 0.76 6.55 8.59 17.82 1.32 19.65 14.89 53.46
6519.000 0.76 6.54 8.59 17.80 1.32 19.62 14.88 53.41
6519.500 0.76 6.53 8.59 17.79 1.32 19.59 14.88 53.37
6520.000 0.76 6.52 8.59 17.79 1.32 19.57 14.88 53.37
6520.500 0.76 6.53 8.59 17.82 1.32 19.58 14.88 53.46
6521.000 0.76 6.53 8.60 17.96 1.31 19.59 14.90 53.88
6521.500 0.75 6.53 8.67 19.21 1.30 19.59 15.02 57.62
6522.000 0.72 6.53 9.03 25.48 1.25 19.59 15.64 76.45
6522.500 0.65 6.53 9.97 43.37 1.13 19.58 17.27 130.11
6523.000 0.56 6.52 11.67 80.16 0.97 19.57 20.21 240.47
6523.500 0.46 6.52 14.09 142.56 0.80 19.55 24.41 427.67
6524.000 0.42 6.51 15.49 183.83 0.73 19.52 26.82 551.50
6524.500 0.42 6.50 15.39 180.96 0.73 19.49 26.66 542.87
6525.000 0.47 6.49 13.91 137.57 0.81 19.46 24.10 412.71
6525.500 0.56 6.48 11.48 75.70 0.98 19.44 19.88 227.11
6526.000 0.66 6.47 9.82 40.55 1.14 19.42 17.02 121.64
6526.500 0.72 6.47 8.98 24.70 1.25 19.41 15.56 74.09
6527.000 0.75 6.47 8.66 19.10 1.29 19.40 15.01 57.30
6527.500 0.75 6.46 8.60 17.98 1.30 19.38 14.89 53.93
6528.000 0.75 6.45 8.59 17.86 1.30 19.35 14.88 53.58
6528.500 0.75 6.44 8.59 17.85 1.30 19.33 14.88 53.55
6529.000 0.75 6.43 8.59 17.85 1.30 19.30 14.88 53.54
6529.500 0.75 6.43 8.59 17.85 1.30 19.28 14.88 53.54
6530.000 0.75 6.42 8.59 17.85 1.29 19.26 14.88 53.54
6530.500 0.75 6.41 8.59 17.85 1.29 19.23 14.88 53.54
6531.000 0.75 6.40 8.59 17.84 1.29 19.20 14.87 53.52
6531.500 0.74 6.39 8.59 17.83 1.29 19.17 14.87 53.49
6532.000 0.74 6.38 8.58 17.82 1.29 19.14 14.87 53.46
6532.500 0.74 6.37 8.58 17.81 1.29 19.11 14.87 53.43
6533.000 0.74 6.36 8.58 17.81 1.28 19.09 14.87 53.42
6533.500 0.74 6.36 8.58 17.80 1.28 19.07 14.87 53.41
6534.000 0.74 6.35 8.58 17.80 1.28 19.05 14.86 53.40
6534.500 0.74 6.34 8.58 17.80 1.28 19.02 14.86 53.39
6535.000 0.74 6.33 8.58 17.79 1.28 18.98 14.86 53.37
6535.500 0.74 6.31 8.58 17.78 1.27 18.94 14.86 53.35
6536.000 0.73 6.29 8.58 17.77 1.27 18.88 14.86 53.32
6536.500 0.73 6.27 8.58 17.76 1.27 18.82 14.85 53.29
6537.000 0.73 6.25 8.57 17.76 1.26 18.76 14.85 53.27
6537.500 0.73 6.24 8.57 17.75 1.26 18.71 14.85 53.26
6538.000 0.73 6.22 8.57 17.75 1.26 18.66 14.85 53.26
6538.500 0.72 6.20 8.57 17.75 1.25 18.60 14.84 53.25
6539.000 0.72 6.18 8.57 17.75 1.25 18.54 14.84 53.24
6539.500 0.72 6.16 8.57 17.74 1.25 18.48 14.84 53.22
6540.000 0.72 6.14 8.57 17.73 1.24 18.41 14.84 53.20
6540.500 0.71 6.11 8.56 17.73 1.24 18.33 14.83 53.18
6541.000 0.71 6.08 8.56 17.73 1.23 18.24 14.83 53.18
6541.500 0.71 6.05 8.56 17.73 1.22 18.15 14.83 53.19
6542.000 0.70 6.02 8.56 17.74 1.22 18.06 14.82 53.21
6542.500 0.70 5.99 8.56 17.74 1.21 17.96 14.82 53.21
6543.000 0.70 5.96 8.55 17.72 1.21 17.87 14.82 53.17
6543.500 0.69 5.92 8.55 17.70 1.20 17.77 14.81 53.10
6544.000 0.69 5.89 8.55 17.67 1.19 17.66 14.80 53.01
6544.500 0.68 5.85 8.54 17.63 1.19 17.54 14.80 52.90
6545.000 0.68 5.80 8.54 17.59 1.18 17.39 14.79 52.77
6545.500 0.67 5.75 8.53 17.56 1.17 17.26 14.78 52.68
6546.000 0.67 5.72 8.53 17.56 1.16 17.16 14.78 52.68
6546.500 0.67 5.69 8.53 17.57 1.15 17.06 14.77 52.72
6547.000 0.66 5.66 8.53 17.59 1.15 16.98 14.77 52.77
6547.500 0.66 5.63 8.53 17.60 1.14 16.88 14.77 52.79
6548.000 0.66 5.59 8.53 17.59 1.14 16.77 14.77 52.78
6548.500 0.65 5.55 8.52 17.59 1.13 16.65 14.76 52.76
6549.000 0.65 5.51 8.52 17.58 1.12 16.53 14.76 52.73
6549.500 0.64 5.47 8.52 17.57 1.11 16.40 14.75 52.71
6550.000 0.64 5.43 8.51 17.57 1.10 16.28 14.75 52.71
6550.500 0.63 5.38 8.51 17.57 1.10 16.14 14.74 52.72
6551.000 0.63 5.33 8.51 17.57 1.09 16.00 14.74 52.72
6551.500 0.62 5.28 8.51 17.57 1.08 15.85 14.73 52.71
6552.000 0.62 5.23 8.50 17.56 1.07 15.69 14.73 52.68
6552.500 0.61 5.17 8.50 17.54 1.05 15.52 14.72 52.61
6553.000 0.60 5.11 8.49 17.49 1.04 15.32 14.71 52.48
6553.500 0.59 5.04 8.48 17.43 1.03 15.11 14.69 52.29
6554.000 0.59 4.97 8.48 17.37 1.01 14.90 14.68 52.11
6554.500 0.58 4.90 8.47 17.33 1.00 14.71 14.67 51.99
6555.000 0.57 4.86 8.47 17.35 0.99 14.58 14.67 52.06
6555.500 0.57 4.82 8.47 17.39 0.99 14.45 14.67 52.17
6556.000 0.56 4.77 8.47 17.42 0.98 14.30 14.66 52.25
6556.500 0.56 4.71 8.46 17.43 0.96 14.14 14.66 52.28
6557.000 0.55 4.65 8.46 17.42 0.95 13.96 14.65 52.26
6557.500 0.54 4.59 8.46 17.41 0.94 13.77 14.65 52.23
6558.000 0.54 4.52 8.45 17.40 0.93 13.57 14.64 52.20
6558.500 0.53 4.46 8.45 17.41 0.91 13.38 14.63 52.22
6559.000 0.52 4.40 8.45 17.44 0.90 13.20 14.63 52.31
6559.500 0.51 4.35 8.45 17.49 0.89 13.04 14.63 52.47
6560.000 0.51 4.31 8.45 17.52 0.88 12.92 14.63 52.56
6560.500 0.51 4.28 8.44 17.49 0.88 12.85 14.62 52.48
6561.000 0.51 4.27 8.44 17.46 0.88 12.80 14.62 52.37
6561.500 0.50 4.26 8.45 17.58 0.87 12.78 14.63 52.73
6562.000 0.50 4.26 8.49 18.26 0.87 12.77 14.70 54.77
6562.500 0.49 4.25 8.76 22.93 0.84 12.76 15.17 68.80
6563.000 0.45 4.25 9.51 36.65 0.77 12.75 16.47 109.94
6563.500 0.40 4.25 10.68 60.31 0.69 12.74 18.50 180.92
6564.000 0.35 4.25 11.98 89.85 0.61 12.74 20.76 269.55
6564.500 0.33 4.25 12.72 108.13 0.58 12.76 22.04 324.38
6565.000 0.35 4.27 12.13 93.48 0.61 12.82 21.02 280.44
6565.500 0.39 4.31 10.97 66.58 0.68 12.93 19.00 199.75
6566.000 0.45 4.36 9.69 40.12 0.78 13.08 16.79 120.36
6566.500 0.50 4.42 8.82 23.79 0.87 13.27 15.27 71.38
6567.000 0.53 4.49 8.53 18.83 0.91 13.46 14.78 56.48
