# Wavelength_[A] S/N_Aperture S_Aperture_[e] N_Aperture_[e] SKY_Aperture_[e] S/N_Aperture_Coadd S_Aperture_Coadd_[e] N_Aperture_Coadd_[e] SKY_Aperture_Coadd_[e]
9342.500 0.13 1.54 12.22 21.32 0.22 4.61 21.17 63.97
9343.000 0.14 1.68 12.28 22.51 0.24 5.03 21.26 67.52
9343.500 0.14 1.73 12.30 23.11 0.24 5.18 21.31 69.34
9344.000 0.12 1.51 12.23 21.60 0.21 4.54 21.19 64.79
9344.500 0.09 1.07 12.07 18.05 0.15 3.20 20.90 54.15
9345.000 0.06 0.67 11.87 13.72 0.10 2.01 20.56 41.16
9345.500 0.04 0.42 11.70 9.89 0.06 1.26 20.26 29.68
9346.000 0.03 0.31 11.61 8.05 0.05 0.92 20.11 24.14
9346.500 0.03 0.31 11.66 9.16 0.05 0.92 20.20 27.49
9347.000 0.03 0.41 11.75 11.11 0.06 1.23 20.35 33.34
9347.500 0.05 0.58 11.83 12.82 0.08 1.74 20.49 38.45
9348.000 0.07 0.79 11.90 14.26 0.11 2.36 20.61 42.78
9348.500 0.09 1.07 12.02 16.87 0.15 3.22 20.82 50.62
9349.000 0.12 1.45 12.17 20.25 0.21 4.34 21.09 60.74
9349.500 0.14 1.73 12.28 22.55 0.24 5.20 21.27 67.65
9350.000 0.15 1.89 12.34 23.87 0.27 5.67 21.37 71.61
9350.500 0.16 1.94 12.37 24.46 0.27 5.81 21.42 73.38
9351.000 0.16 1.94 12.37 24.67 0.27 5.81 21.43 74.02
9351.500 0.16 1.93 12.37 24.47 0.27 5.78 21.42 73.40
9352.000 0.15 1.88 12.34 23.90 0.26 5.65 21.37 71.69
9352.500 0.15 1.83 12.31 23.23 0.26 5.49 21.32 69.69
9353.000 0.15 1.79 12.29 22.80 0.25 5.36 21.29 68.41
9353.500 0.15 1.83 12.31 23.23 0.26 5.48 21.32 69.69
9354.000 0.15 1.83 12.32 23.38 0.26 5.49 21.33 70.13
9354.500 0.13 1.64 12.26 22.14 0.23 4.92 21.23 66.42
9355.000 0.10 1.22 12.12 19.07 0.17 3.66 20.98 57.20
9355.500 0.06 0.72 11.89 14.21 0.11 2.17 20.60 42.63
9356.000 0.03 0.38 11.68 9.47 0.06 1.14 20.22 28.41
9356.500 0.03 0.33 11.65 9.00 0.05 0.98 20.19 26.99
9357.000 0.04 0.47 11.79 12.05 0.07 1.40 20.42 36.15
9357.500 0.07 0.87 12.01 16.83 0.13 2.60 20.80 50.49
9358.000 0.12 1.46 12.20 20.91 0.21 4.37 21.13 62.73
9358.500 0.14 1.68 12.26 22.18 0.24 5.05 21.24 66.54
9359.000 0.13 1.60 12.22 21.28 0.23 4.79 21.17 63.83
9359.500 0.11 1.29 12.10 18.67 0.18 3.88 20.96 56.00
9360.000 0.08 0.93 11.94 15.14 0.13 2.79 20.68 45.41
9360.500 0.05 0.64 11.79 11.84 0.09 1.91 20.42 35.52
9361.000 0.05 0.60 11.80 12.12 0.09 1.80 20.44 36.35
9361.500 0.07 0.82 11.95 15.37 0.12 2.46 20.69 46.12
9362.000 0.10 1.23 12.12 19.24 0.18 3.68 21.00 57.72
9362.500 0.14 1.68 12.26 22.17 0.24 5.04 21.24 66.51
9363.000 0.15 1.87 12.31 23.19 0.26 5.62 21.32 69.58
9363.500 0.15 1.90 12.32 23.31 0.27 5.71 21.33 69.93
9364.000 0.16 1.93 12.33 23.50 0.27 5.79 21.35 70.49
9364.500 0.16 1.96 12.34 23.72 0.27 5.87 21.37 71.16
9365.000 0.16 1.97 12.34 23.89 0.28 5.92 21.38 71.68
9365.500 0.16 1.96 12.34 23.84 0.28 5.89 21.38 71.53
9366.000 0.15 1.80 12.30 22.99 0.25 5.40 21.30 68.98
9366.500 0.12 1.41 12.19 20.65 0.20 4.23 21.11 61.95
9367.000 0.09 1.05 12.06 17.78 0.15 3.14 20.88 53.34
9367.500 0.07 0.86 11.96 15.76 0.12 2.58 20.72 47.28
9368.000 0.09 1.04 12.03 17.15 0.15 3.13 20.83 51.46
9368.500 0.11 1.31 12.11 18.76 0.19 3.94 20.97 56.28
9369.000 0.12 1.48 12.15 19.61 0.21 4.45 21.04 58.84
9369.500 0.13 1.57 12.18 20.18 0.22 4.71 21.09 60.55
9370.000 0.13 1.64 12.21 20.96 0.23 4.91 21.15 62.88
9370.500 0.13 1.64 12.23 21.36 0.23 4.91 21.18 64.09
9371.000 0.11 1.37 12.15 19.68 0.20 4.12 21.04 59.05
9371.500 0.09 1.11 12.04 17.36 0.16 3.34 20.85 52.08
9372.000 0.08 1.00 11.98 15.91 0.14 3.00 20.74 47.72
9372.500 0.09 1.11 12.00 16.51 0.16 3.32 20.79 49.52
9373.000 0.10 1.21 12.03 16.98 0.17 3.62 20.83 50.94
9373.500 0.09 1.11 11.97 15.70 0.16 3.33 20.73 47.10
9374.000 0.09 1.07 11.95 15.29 0.15 3.20 20.70 45.88
9374.500 0.10 1.16 12.10 18.69 0.17 3.47 20.95 56.06
9375.000 0.11 1.44 12.61 31.16 0.20 4.32 21.85 93.47
9375.500 0.11 1.70 15.23 103.88 0.19 5.10 26.39 311.65
9376.000 0.09 1.84 21.06 315.08 0.15 5.51 36.47 945.24
9376.500 0.07 1.89 25.86 540.28 0.13 5.68 44.79 1620.84
9377.000 0.07 1.90 27.67 637.16 0.12 5.71 47.92 1911.47
9377.500 0.08 1.91 23.73 434.76 0.14 5.73 41.10 1304.29
9378.000 0.11 1.91 17.72 185.55 0.19 5.73 30.69 556.65
9378.500 0.13 1.85 14.02 68.32 0.23 5.55 24.29 204.95
9379.000 0.14 1.68 12.46 27.11 0.23 5.05 21.58 81.33
9379.500 0.12 1.45 12.14 19.51 0.21 4.36 21.03 58.54
9380.000 0.10 1.26 12.04 17.14 0.18 3.78 20.85 51.42
9380.500 0.11 1.34 12.07 17.87 0.19 4.03 20.91 53.62
9381.000 0.13 1.53 12.15 19.61 0.22 4.58 21.05 58.82
9381.500 0.14 1.69 12.22 21.09 0.24 5.06 21.16 63.26
9382.000 0.14 1.66 12.23 21.44 0.24 4.98 21.19 64.33
9382.500 0.11 1.30 12.17 20.30 0.19 3.91 21.08 60.89
9383.000 0.05 0.60 12.01 17.10 0.09 1.79 20.80 51.29
9383.500 0.02 0.29 11.88 14.40 0.04 0.88 20.58 43.19
9384.000 0.02 0.26 11.87 14.13 0.04 0.78 20.56 42.39
9384.500 0.04 0.53 12.01 17.10 0.08 1.58 20.79 51.30
9385.000 0.10 1.23 12.18 20.74 0.18 3.70 21.10 62.21
9385.500 0.14 1.71 12.27 22.32 0.24 5.13 21.25 66.97
9386.000 0.16 1.93 12.30 22.98 0.27 5.79 21.31 68.93
9386.500 0.16 1.98 12.32 23.19 0.28 5.95 21.33 69.57
9387.000 0.16 2.00 12.32 23.30 0.28 6.01 21.34 69.91
9387.500 0.16 2.00 12.32 23.20 0.28 5.99 21.33 69.60
9388.000 0.15 1.88 12.27 22.28 0.27 5.65 21.26 66.85
9388.500 0.13 1.63 12.19 20.34 0.23 4.90 21.11 61.02
9389.000 0.11 1.37 12.08 18.07 0.20 4.12 20.92 54.20
9389.500 0.10 1.23 12.02 16.64 0.18 3.68 20.81 49.92
9390.000 0.12 1.43 12.10 18.58 0.21 4.30 20.97 55.74
9390.500 0.14 1.73 12.21 20.94 0.24 5.18 21.15 62.81
9391.000 0.16 1.96 12.29 22.59 0.28 5.88 21.29 67.76
9391.500 0.17 2.07 12.33 23.34 0.29 6.21 21.35 70.02
9392.000 0.17 2.10 12.33 23.54 0.29 6.30 21.36 70.63
9392.500 0.17 2.10 12.33 23.49 0.29 6.30 21.36 70.48
9393.000 0.17 2.08 12.33 23.33 0.29 6.25 21.35 69.99
9393.500 0.17 2.06 12.31 23.08 0.29 6.18 21.33 69.23
9394.000 0.17 2.04 12.30 22.81 0.29 6.11 21.31 68.43
9394.500 0.16 2.02 12.30 22.67 0.28 6.07 21.30 68.00
9395.000 0.17 2.05 12.31 22.95 0.29 6.16 21.32 68.86
9395.500 0.17 2.08 12.32 23.17 0.29 6.23 21.34 69.50
9396.000 0.17 2.07 12.32 23.09 0.29 6.20 21.33 69.28
9396.500 0.16 2.02 12.30 22.73 0.28 6.06 21.30 68.18
9397.000 0.16 1.98 12.28 22.35 0.28 5.93 21.27 67.05
9397.500 0.16 1.99 12.29 22.53 0.28 5.98 21.29 67.58
9398.000 0.16 2.00 12.29 22.61 0.28 5.99 21.29 67.82
9398.500 0.16 1.98 12.29 22.53 0.28 5.95 21.28 67.58
9399.000 0.16 1.97 12.28 22.40 0.28 5.90 21.27 67.20
9399.500 0.16 1.99 12.30 22.71 0.28 5.98 21.30 68.12
9400.000 0.16 2.00 12.30 22.82 0.28 6.00 21.31 68.47
9400.500 0.16 1.93 12.28 22.26 0.27 5.78 21.26 66.78
9401.000 0.15 1.80 12.23 21.22 0.26 5.40 21.18 63.66
9401.500 0.14 1.68 12.18 20.12 0.24 5.03 21.09 60.37
9402.000 0.13 1.62 12.16 19.84 0.23 4.85 21.07 59.52
9402.500 0.13 1.61 12.36 24.72 0.22 4.82 21.41 74.15
9403.000 0.12 1.67 13.79 61.98 0.21 5.01 23.88 185.95
9403.500 0.10 1.78 17.26 169.58 0.18 5.33 29.89 508.73
9404.000 0.08 1.86 22.32 369.64 0.14 5.59 38.65 1108.91
9404.500 0.07 1.83 25.72 533.36 0.12 5.50 44.55 1600.09
9405.000 0.08 1.78 23.58 427.62 0.13 5.34 40.84 1282.85
9405.500 0.09 1.76 19.24 241.90 0.16 5.29 33.32 725.69
9406.000 0.12 1.78 14.55 83.40 0.21 5.34 25.20 250.19
9406.500 0.14 1.80 12.53 28.59 0.25 5.40 21.70 85.78
9407.000 0.15 1.81 12.30 23.04 0.25 5.43 21.31 69.11
9407.500 0.15 1.85 12.27 22.09 0.26 5.56 21.24 66.28
9408.000 0.15 1.90 12.28 22.47 0.27 5.71 21.27 67.41
9408.500 0.16 1.93 12.29 22.71 0.27 5.78 21.29 68.13
9409.000 0.15 1.90 12.28 22.51 0.27 5.71 21.28 67.54
9409.500 0.15 1.88 12.27 22.28 0.26 5.63 21.26 66.83
9410.000 0.15 1.87 12.27 22.27 0.26 5.61 21.26 66.81
9410.500 0.15 1.84 12.26 22.07 0.26 5.52 21.24 66.22
9411.000 0.14 1.76 12.24 21.47 0.25 5.29 21.19 64.42
9411.500 0.14 1.65 12.19 20.47 0.23 4.96 21.12 61.41
9412.000 0.13 1.55 12.15 19.52 0.22 4.64 21.04 58.57
9412.500 0.12 1.47 12.11 18.76 0.21 4.41 20.98 56.28
9413.000 0.12 1.47 12.11 18.77 0.21 4.41 20.98 56.32
9413.500 0.13 1.57 12.16 19.78 0.22 4.71 21.06 59.33
9414.000 0.14 1.72 12.22 21.21 0.24 5.16 21.17 63.62
9414.500 0.15 1.79 12.25 21.85 0.25 5.36 21.22 65.54
9415.000 0.15 1.79 12.26 21.91 0.25 5.38 21.23 65.74
9415.500 0.14 1.76 12.24 21.63 0.25 5.28 21.21 64.89
9416.000 0.14 1.72 12.23 21.27 0.24 5.16 21.18 63.80
9416.500 0.14 1.71 12.23 21.24 0.24 5.14 21.17 63.72
9417.000 0.14 1.77 12.25 21.81 0.25 5.30 21.22 65.44
9417.500 0.15 1.82 12.28 22.38 0.26 5.46 21.26 67.14
9418.000 0.15 1.85 12.29 22.69 0.26 5.54 21.29 68.08
9418.500 0.15 1.82 12.28 22.55 0.26 5.46 21.27 67.66
9419.000 0.14 1.68 12.24 21.66 0.24 5.04 21.20 64.97
9419.500 0.11 1.35 12.15 19.82 0.19 4.04 21.05 59.45
9420.000 0.09 1.08 12.39 25.87 0.15 3.25 21.46 77.61
9420.500 0.07 1.01 14.37 79.04 0.12 3.04 24.89 237.11
9421.000 0.06 1.23 19.20 241.01 0.11 3.70 33.26 723.02
9421.500 0.05 1.57 29.37 734.63 0.09 4.72 50.87 2203.90
9422.000 0.05 1.74 35.78 1152.29 0.08 5.23 61.98 3456.87
9422.500 0.05 1.79 35.35 1121.42 0.09 5.38 61.23 3364.27
9423.000 0.06 1.78 28.86 704.74 0.11 5.33 49.99 2114.21
9423.500 0.09 1.73 19.30 244.27 0.16 5.20 33.43 732.82
9424.000 0.10 1.69 17.68 184.51 0.17 5.08 30.63 553.53
9424.500 0.09 1.69 18.35 208.48 0.16 5.06 31.78 625.45
9425.000 0.09 1.71 18.16 201.53 0.16 5.13 31.45 604.60
9425.500 0.11 1.74 16.19 133.81 0.19 5.22 28.04 401.43
9426.000 0.13 1.76 13.54 55.10 0.23 5.28 23.45 165.30
9426.500 0.14 1.75 12.64 31.64 0.24 5.24 21.90 94.91
9427.000 0.14 1.72 12.32 23.61 0.24 5.15 21.34 70.84
9427.500 0.14 1.66 12.25 21.92 0.23 4.98 21.22 65.77
9428.000 0.13 1.55 12.20 20.89 0.22 4.64 21.14 62.68
9428.500 0.11 1.33 12.11 18.88 0.19 3.99 20.98 56.64
9429.000 0.09 1.09 11.99 16.24 0.16 3.28 20.77 48.72
9429.500 0.08 0.96 11.92 14.55 0.14 2.89 20.64 43.65
9430.000 0.07 0.89 11.88 13.71 0.13 2.66 20.57 41.12
9430.500 0.07 0.84 11.87 13.53 0.12 2.52 20.56 40.60
9431.000 0.07 0.84 11.89 14.10 0.12 2.52 20.60 42.30
9431.500 0.09 1.03 12.00 16.51 0.15 3.09 20.79 49.52
9432.000 0.10 1.25 12.09 18.53 0.18 3.76 20.95 55.60
9432.500 0.12 1.41 12.14 19.57 0.20 4.23 21.03 58.72
9433.000 0.12 1.44 12.15 19.59 0.21 4.33 21.04 58.76
9433.500 0.12 1.49 12.17 20.02 0.21 4.47 21.07 60.07
9434.000 0.13 1.58 12.21 20.97 0.22 4.75 21.15 62.92
9434.500 0.14 1.66 12.25 21.79 0.24 4.99 21.21 65.36
9435.000 0.14 1.72 12.27 22.30 0.24 5.15 21.25 66.91
9435.500 0.14 1.73 12.28 22.52 0.24 5.20 21.27 67.55
9436.000 0.14 1.73 12.28 22.56 0.24 5.19 21.27 67.68
9436.500 0.14 1.72 12.28 22.56 0.24 5.16 21.27 67.68
9437.000 0.14 1.71 12.28 22.55 0.24 5.14 21.27 67.64
9437.500 0.14 1.70 12.28 22.52 0.24 5.10 21.26 67.56
9438.000 0.14 1.69 12.27 22.46 0.24 5.06 21.26 67.38
9438.500 0.13 1.65 12.26 22.21 0.23 4.96 21.24 66.63
9439.000 0.13 1.55 12.22 21.39 0.22 4.64 21.17 64.16
9439.500 0.11 1.35 12.16 19.99 0.19 4.05 21.06 59.97
9440.000 0.09 1.13 12.22 21.63 0.16 3.39 21.16 64.90
9440.500 0.08 0.99 12.67 32.98 0.14 2.96 21.94 98.95
9441.000 0.07 1.13 17.07 163.66 0.12 3.40 29.56 490.97
9441.500 0.05 1.27 25.78 536.70 0.09 3.82 44.65 1610.09
9442.000 0.03 1.14 32.85 951.63 0.06 3.43 56.90 2854.90
9442.500 0.02 0.70 35.83 1156.55 0.03 2.10 62.06 3469.65
9443.000 0.01 0.25 30.16 783.06 0.01 0.75 52.24 2349.18
9443.500 0.01 0.13 21.46 333.92 0.01 0.38 37.17 1001.75
9444.000 0.01 0.18 15.50 113.68 0.02 0.55 26.85 341.03
9444.500 0.03 0.44 12.91 39.62 0.06 1.32 22.35 118.86
9445.000 0.08 0.99 12.42 26.75 0.14 2.96 21.51 80.25
9445.500 0.11 1.29 12.21 21.40 0.18 3.87 21.16 64.20
9446.000 0.11 1.38 12.15 19.85 0.20 4.15 21.05 59.54
9446.500 0.12 1.46 12.16 19.88 0.21 4.39 21.06 59.65
9447.000 0.13 1.53 12.19 20.51 0.22 4.60 21.11 61.53
9447.500 0.13 1.56 12.20 20.88 0.22 4.68 21.14 62.64
9448.000 0.12 1.45 12.18 20.28 0.21 4.36 21.09 60.84
9448.500 0.11 1.35 12.26 22.44 0.19 4.06 21.23 67.32
9449.000 0.11 1.40 12.64 31.79 0.19 4.19 21.89 95.38
9449.500 0.12 1.54 13.14 44.55 0.20 4.62 22.75 133.65
9450.000 0.13 1.70 13.49 53.81 0.22 5.10 23.37 161.44
9450.500 0.13 1.73 13.12 43.97 0.23 5.19 22.73 131.91
9451.000 0.13 1.67 12.63 31.43 0.23 5.02 21.88 94.29
9451.500 0.13 1.60 12.31 23.48 0.22 4.80 21.32 70.45
9452.000 0.13 1.55 12.19 20.54 0.22 4.66 21.11 61.61
9452.500 0.13 1.57 12.18 20.40 0.22 4.72 21.10 61.20
9453.000 0.13 1.63 12.21 20.94 0.23 4.88 21.15 62.81
9453.500 0.14 1.68 12.23 21.45 0.24 5.03 21.19 64.36
9454.000 0.14 1.71 12.25 21.84 0.24 5.13 21.22 65.51
9454.500 0.14 1.73 12.26 22.03 0.24 5.18 21.23 66.09
9455.000 0.14 1.72 12.26 22.00 0.24 5.16 21.23 66.01
9455.500 0.14 1.69 12.24 21.67 0.24 5.06 21.20 65.02
9456.000 0.13 1.61 12.21 20.92 0.23 4.82 21.14 62.77
9456.500 0.12 1.49 12.16 19.87 0.21 4.47 21.06 59.61
9457.000 0.11 1.29 12.10 18.68 0.18 3.87 20.96 56.04
9457.500 0.08 0.97 12.04 17.58 0.14 2.90 20.86 52.73
9458.000 0.03 0.39 11.92 15.30 0.06 1.18 20.65 45.89
9458.500 0.02 0.18 11.83 13.35 0.03 0.54 20.50 40.05
9459.000 0.01 0.17 11.85 13.71 0.03 0.52 20.52 41.14
9459.500 0.03 0.40 11.99 16.91 0.06 1.20 20.77 50.74
9460.000 0.09 1.06 12.20 21.27 0.15 3.18 21.13 63.81
9460.500 0.12 1.44 12.39 25.52 0.20 4.32 21.46 76.55
9461.000 0.11 1.40 12.49 28.03 0.19 4.20 21.63 84.08
9461.500 0.08 0.96 12.41 26.46 0.13 2.89 21.49 79.37
9462.000 0.04 0.50 12.14 20.27 0.07 1.50 21.02 60.80
9462.500 0.02 0.27 11.84 13.48 0.04 0.80 20.51 40.43
9463.000 0.02 0.29 11.77 11.68 0.04 0.87 20.38 35.04
9463.500 0.03 0.39 11.78 11.93 0.06 1.17 20.41 35.78
9464.000 0.05 0.59 11.87 13.81 0.09 1.77 20.56 41.44
9464.500 0.08 0.94 12.02 16.99 0.14 2.82 20.82 50.96
9465.000 0.11 1.38 12.16 19.97 0.20 4.14 21.06 59.90
9465.500 0.13 1.61 12.22 21.25 0.23 4.82 21.17 63.74
9466.000 0.14 1.69 12.24 21.71 0.24 5.08 21.21 65.13
9466.500 0.14 1.70 12.24 21.69 0.24 5.10 21.21 65.08
9467.000 0.14 1.68 12.23 21.43 0.24 5.03 21.19 64.28
9467.500 0.13 1.63 12.21 20.93 0.23 4.89 21.15 62.78
9468.000 0.13 1.61 12.20 20.67 0.23 4.82 21.13 62.02
9468.500 0.13 1.62 12.20 20.81 0.23 4.86 21.14 62.42
9469.000 0.14 1.66 12.22 21.17 0.23 4.97 21.17 63.51
9469.500 0.14 1.68 12.23 21.43 0.24 5.05 21.19 64.30
9470.000 0.13 1.65 12.22 21.16 0.23 4.94 21.16 63.47
9470.500 0.12 1.46 12.16 19.89 0.21 4.37 21.06 59.67
9471.000 0.09 1.10 12.04 17.45 0.16 3.31 20.86 52.36
9471.500 0.06 0.77 11.91 14.62 0.11 2.31 20.63 43.85
9472.000 0.05 0.60 11.84 12.98 0.09 1.79 20.50 38.95
9472.500 0.07 0.82 11.96 15.64 0.12 2.47 20.71 46.93
9473.000 0.10 1.17 12.09 18.40 0.17 3.51 20.93 55.20
9473.500 0.12 1.50 12.18 20.38 0.21 4.50 21.10 61.15
9474.000 0.14 1.66 12.23 21.33 0.23 4.97 21.18 63.98
9474.500 0.14 1.70 12.24 21.68 0.24 5.09 21.20 65.03
9475.000 0.14 1.69 12.24 21.62 0.24 5.06 21.20 64.87
9475.500 0.13 1.61 12.22 21.10 0.23 4.83 21.16 63.30
9476.000 0.12 1.42 12.15 19.70 0.20 4.25 21.04 59.09
9476.500 0.10 1.15 12.05 17.63 0.17 3.46 20.88 52.90
9477.000 0.08 0.95 12.00 16.51 0.14 2.85 20.78 49.53
9477.500 0.08 1.05 13.06 43.02 0.14 3.14 22.62 129.07
9478.000 0.07 1.25 19.13 238.39 0.11 3.75 33.14 715.17
9478.500 0.05 1.46 30.50 802.44 0.08 4.39 52.83 2407.32
9479.000 0.04 1.58 43.51 1764.86 0.06 4.73 75.36 5294.57
9479.500 0.03 1.61 51.94 2569.19 0.05 4.83 89.95 7707.57
9480.000 0.04 1.62 45.76 1965.57 0.06 4.87 79.25 5896.70
9480.500 0.05 1.62 34.32 1049.85 0.08 4.86 59.45 3149.54
9481.000 0.08 1.58 21.04 314.55 0.13 4.75 36.44 943.64
9481.500 0.11 1.49 13.56 55.82 0.19 4.48 23.48 167.45
9482.000 0.11 1.30 12.35 24.82 0.18 3.90 21.40 74.47
9482.500 0.09 1.12 12.03 17.15 0.16 3.36 20.84 51.46
9483.000 0.09 1.03 11.95 15.39 0.15 3.08 20.71 46.18
9483.500 0.08 0.98 11.93 14.73 0.14 2.95 20.66 44.20
9484.000 0.08 0.95 11.90 14.21 0.14 2.86 20.62 42.63
9484.500 0.08 0.99 11.93 14.72 0.14 2.98 20.66 44.17
9485.000 0.10 1.15 12.01 16.57 0.17 3.44 20.80 49.70
9485.500 0.11 1.33 12.10 18.59 0.19 4.00 20.96 55.78
9486.000 0.12 1.50 12.17 20.18 0.21 4.49 21.08 60.53
9486.500 0.13 1.58 12.21 20.94 0.22 4.74 21.14 62.82
9487.000 0.13 1.60 12.21 21.10 0.23 4.80 21.16 63.30
9487.500 0.13 1.60 12.21 21.08 0.23 4.81 21.16 63.25
9488.000 0.13 1.60 12.21 21.02 0.23 4.80 21.15 63.05
9488.500 0.13 1.60 12.21 20.98 0.23 4.81 21.15 62.94
9489.000 0.13 1.61 12.21 21.01 0.23 4.83 21.15 63.02
9489.500 0.13 1.61 12.21 20.97 0.23 4.83 21.15 62.92
9490.000 0.13 1.61 12.21 21.01 0.23 4.84 21.15 63.02
9490.500 0.13 1.62 12.22 21.13 0.23 4.87 21.16 63.39
9491.000 0.13 1.64 12.23 21.31 0.23 4.92 21.17 63.94
9491.500 0.13 1.65 12.23 21.41 0.23 4.94 21.18 64.24
9492.000 0.13 1.64 12.23 21.39 0.23 4.92 21.18 64.18
9492.500 0.13 1.63 12.23 21.36 0.23 4.90 21.18 64.07
9493.000 0.13 1.62 12.22 21.26 0.23 4.86 21.17 63.79
9493.500 0.13 1.60 12.21 21.10 0.23 4.80 21.16 63.29
9494.000 0.13 1.58 12.20 20.88 0.22 4.73 21.14 62.63
9494.500 0.13 1.52 12.19 20.50 0.22 4.57 21.11 61.50
9495.000 0.11 1.37 12.13 19.25 0.20 4.11 21.01 57.76
9495.500 0.09 1.13 12.03 17.03 0.16 3.40 20.83 51.10
9496.000 0.08 0.89 11.90 14.19 0.13 2.68 20.61 42.57
9496.500 0.07 0.79 11.83 12.61 0.12 2.36 20.49 37.82
9497.000 0.07 0.86 11.87 13.65 0.13 2.59 20.57 40.94
9497.500 0.09 1.04 11.98 15.97 0.15 3.13 20.75 47.91
9498.000 0.11 1.27 12.09 18.42 0.18 3.81 20.94 55.26
9498.500 0.12 1.42 12.16 19.87 0.20 4.27 21.06 59.62
9499.000 0.12 1.42 12.15 19.79 0.20 4.26 21.05 59.38
9499.500 0.11 1.38 12.13 19.35 0.20 4.14 21.02 58.06
9500.000 0.11 1.36 12.12 19.14 0.19 4.07 21.00 57.43
9500.500 0.11 1.36 12.13 19.27 0.19 4.09 21.01 57.81
9501.000 0.11 1.38 12.14 19.58 0.20 4.15 21.03 58.73
9501.500 0.11 1.28 12.11 18.89 0.18 3.84 20.98 56.67
9502.000 0.08 0.94 12.03 17.32 0.14 2.82 20.84 51.97
9502.500 0.04 0.45 11.93 15.40 0.07 1.34 20.67 46.20
9503.000 0.01 0.16 12.05 18.53 0.02 0.48 20.87 55.60
9503.500 0.00 0.06 12.76 36.33 0.01 0.19 22.11 108.99
9504.000 0.01 0.14 19.24 243.67 0.01 0.43 33.33 731.00
9504.500 0.01 0.42 31.08 839.23 0.02 1.27 53.84 2517.70
9505.000 0.02 0.96 40.39 1503.90 0.04 2.88 69.96 4511.69
9505.500 0.03 1.38 44.31 1835.65 0.05 4.13 76.75 5506.95
9506.000 0.04 1.50 37.06 1245.73 0.07 4.50 64.20 3737.18
9506.500 0.06 1.53 25.54 524.19 0.10 4.58 44.23 1572.56
9507.000 0.09 1.53 17.05 162.52 0.16 4.60 29.52 487.57
9507.500 0.12 1.53 12.91 38.60 0.20 4.58 22.36 115.79
9508.000 0.12 1.52 12.23 21.61 0.21 4.55 21.19 64.82
9508.500 0.12 1.52 12.20 20.79 0.22 4.56 21.13 62.38
9509.000 0.13 1.54 12.20 20.90 0.22 4.61 21.14 62.70
9509.500 0.13 1.54 12.21 21.13 0.22 4.63 21.15 63.39
9510.000 0.13 1.54 12.22 21.32 0.22 4.63 21.17 63.96
9510.500 0.13 1.54 12.22 21.38 0.22 4.61 21.17 64.14
9511.000 0.13 1.54 12.22 21.23 0.22 4.61 21.16 63.68
9511.500 0.13 1.54 12.21 21.10 0.22 4.62 21.15 63.31
9512.000 0.13 1.54 12.21 21.04 0.22 4.62 21.15 63.11
9512.500 0.13 1.54 12.21 20.97 0.22 4.61 21.14 62.92
9513.000 0.12 1.53 12.20 20.88 0.22 4.58 21.14 62.64
9513.500 0.12 1.52 12.20 20.82 0.22 4.55 21.13 62.45
9514.000 0.12 1.51 12.20 20.84 0.22 4.54 21.13 62.53
9514.500 0.12 1.51 12.20 20.85 0.21 4.53 21.13 62.54
9515.000 0.12 1.50 12.20 20.78 0.21 4.49 21.13 62.34
9515.500 0.12 1.48 12.19 20.63 0.21 4.43 21.11 61.90
9516.000 0.12 1.46 12.19 20.53 0.21 4.37 21.11 61.58
9516.500 0.12 1.44 12.19 20.54 0.21 4.33 21.11 61.61
9517.000 0.12 1.44 12.19 20.59 0.20 4.31 21.11 61.76
9517.500 0.12 1.42 12.19 20.57 0.20 4.27 21.11 61.70
9518.000 0.11 1.39 12.18 20.35 0.20 4.17 21.09 61.06
9518.500 0.11 1.30 12.14 19.47 0.19 3.90 21.02 58.41
9519.000 0.10 1.18 12.11 18.90 0.17 3.54 20.97 56.70
9519.500 0.09 1.10 12.57 30.30 0.15 3.29 21.76 90.89
9520.000 0.07 1.08 15.27 105.45 0.12 3.23 26.44 316.36
9520.500 0.05 1.14 21.74 344.80 0.09 3.41 37.65 1034.39
9521.000 0.03 1.17 36.12 1177.24 0.06 3.51 62.57 3531.73
9521.500 0.03 1.16 45.09 1905.73 0.04 3.49 78.10 5717.20
9522.000 0.03 1.17 45.69 1959.53 0.04 3.50 79.13 5878.58
9522.500 0.03 1.19 37.03 1243.31 0.06 3.58 64.13 3729.94
9523.000 0.05 1.20 22.99 400.78 0.09 3.61 39.82 1202.33
9523.500 0.06 0.90 15.91 125.88 0.10 2.70 27.57 377.64
9524.000 0.03 0.39 12.58 31.34 0.05 1.16 21.79 94.02
9524.500 0.01 0.14 11.88 14.39 0.02 0.42 20.57 43.17
9525.000 0.01 0.08 11.77 11.87 0.01 0.23 20.38 35.62
9525.500 0.02 0.18 11.86 13.96 0.03 0.54 20.54 41.87
9526.000 0.04 0.52 11.99 16.69 0.07 1.56 20.76 50.06
9526.500 0.08 0.94 12.08 18.44 0.13 2.82 20.92 55.32
9527.000 0.10 1.17 12.12 19.27 0.17 3.51 21.00 57.81
9527.500 0.10 1.22 12.14 19.55 0.17 3.65 21.02 58.66
9528.000 0.10 1.23 12.14 19.76 0.18 3.70 21.04 59.28
9528.500 0.10 1.25 12.16 20.00 0.18 3.75 21.05 59.99
9529.000 0.10 1.25 12.16 20.06 0.18 3.76 21.06 60.19
